Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Family_Genus,ERR1414267,ERR1414271,ERR1414265,ERR1414209,ERR1414210,ERR1414211,ERR1414212,ERR1414213,ERR1414214,ERR1414215,ERR1414216,ERR1414217,ERR1414218,ERR1414219,ERR1414220,ERR1414221,ERR1414222,ERR1414223,ERR1414224,ERR1414225,ERR1414226,ERR1414227,ERR1414228,ERR1414229,ERR1414230,ERR1414231,ERR1414232,ERR1414233,ERR1414234,ERR1414235,ERR1414236,ERR1414237,ERR1414238,ERR1414239,ERR1414240,ERR1414241,ERR1414242,ERR1414243,ERR1414244,ERR1414245,ERR1414246,ERR1414247,ERR1414248,ERR1414249,ERR1414250,ERR1414251,ERR1414252,ERR1414253,ERR1414254,ERR1414255,ERR1414256,ERR1414257,ERR1414258,ERR1414259,ERR1414260,ERR1414261,ERR1414262,ERR1414263,ERR1414264,ERR1414266,ERR1414268,ERR1414269,ERR1414270,ERR1414272,ERR1414273,ERR1414274,ERR1414275,ERR1414276,ERR1414277,ERR1414278
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Gordoniaceae,Millisia,Gord_Millisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Arsenicicoccus,Intr_Arsenicicoccus,6,1,0,3,1,1,10,7,2,7,3,3,3,1,2,8,5,2,0,2,5,8,19,15,8,13,6,1,1,0,0,2,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,14,6,0,0,9,1,0,8,1,1,0,3,5,4,0,0,4
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Intrasporangium,Intr_Intrasporangium,3,1,3,4,1,0,2,3,7,4,0,0,0,2,1,2,2,1,1,1,3,5,3,7,8,7,7,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,4,8,0,0,4,4,3,3,1,0,1,0,9,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Janibacter,Intr_Janibacter,33,8,12,33,37,21,44,55,66,54,23,27,8,6,12,36,44,3,10,2,40,88,80,89,63,92,81,1,2,5,2,5,1,2,4,6,8,2,9,1,1,4,9,3,1,2,1,7,11,6,4,0,0,43,35,0,0,32,22,7,50,13,2,8,7,84,6,4,5,12
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Knoellia,Intr_Knoellia,15,2,2,16,11,12,19,33,19,29,5,6,5,2,8,19,24,1,4,3,19,42,40,35,20,71,40,5,2,3,1,1,0,1,0,7,6,0,0,4,0,2,1,3,3,4,1,3,2,0,0,0,0,9,11,5,0,20,15,11,18,3,0,0,4,45,4,0,2,3
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Kribbia,Intr_Kribbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Kytococcus,Intr_Kytococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Lapillicoccus,Intr_Lapillicoccus,1,0,0,0,2,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,2,3,4,6,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,0,0,0,1,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Marihabitans,Intr_Marihabitans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Oryzihumus,Intr_Oryzihumus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Phycicoccus,Intr_Phycicoccus,7,1,0,8,7,5,7,8,5,6,2,4,4,2,1,17,10,1,5,6,17,20,30,19,18,31,21,2,4,3,1,0,1,2,3,0,6,5,5,1,0,7,3,4,7,5,2,8,0,0,0,0,0,8,10,0,0,6,20,0,9,6,1,2,3,29,2,4,5,6
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Serinicoccus,Intr_Serinicoccus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Terracoccus,Intr_Terracoccus,0,1,1,2,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,1,0,5,3,2,0,0,1,1,0,0,1,0,0,1,0,12,0,0,2,0,1,0,0,4,0,0,0,0,0,0,5,3,0,0,0,0,0,1,0,0,0,1,5,3,0,1,2
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Tetrasphaera,Intr_Tetrasphaera,5,4,0,6,4,6,8,5,7,10,2,0,1,2,2,7,7,0,2,0,6,11,13,11,30,67,53,0,1,0,2,0,1,1,2,6,1,4,2,8,5,6,7,4,0,14,5,4,7,10,7,0,0,11,2,0,0,11,3,0,11,6,4,0,4,68,8,6,4,5
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Jonesiaceae,Jonesia,Jone_Jonesia,5,0,0,7,2,0,1,4,1,1,2,1,0,1,2,1,4,0,0,0,6,2,7,3,6,6,5,0,2,0,0,1,1,4,0,1,0,0,0,0,0,7,1,3,4,5,0,1,2,0,0,0,0,4,0,0,0,4,0,3,1,0,0,0,1,3,2,1,0,1
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Kineosporiaceae,Kineococcus,Kine_Kineococcus,1,0,0,0,3,0,0,0,1,1,0,0,2,0,0,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Kineosporiaceae,Kineosporia,Kine_Kineosporia,0,0,0,2,1,0,1,0,3,1,1,1,1,2,1,0,1,0,1,2,0,0,0,0,0,1,0,2,0,3,1,0,0,3,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agrococcus,Micr_Agrococcus,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,2,4,0,6,0,1,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,5,1,2,4
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,Micr_Agromyces,5,2,0,3,1,3,1,0,0,0,0,1,0,0,0,1,1,0,2,2,1,0,2,1,0,0,0,1,0,1,1,3,7,1,2,7,7,11,3,6,7,13,8,6,12,13,7,4,6,15,1,0,0,0,1,0,0,0,0,0,0,0,2,1,5,1,7,2,2,7
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Clavibacter,Micr_Clavibacter,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,8,0,0,31,25,3,2,9,0,0,0,0,1,0,0,1,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium,Micr_Cryobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryocola,Micr_Cryocola,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,2,3,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,1,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Curtobacterium,Micr_Curtobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Leifsonia,Micr_Leifsonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Leucobacter,Micr_Leucobacter,17,22,3,16,16,14,1,2,3,1,8,2,4,1,7,2,4,1,3,1,3,4,1,1,2,4,2,2,1,2,0,11,21,16,14,12,35,8,25,9,16,14,31,29,43,40,5,36,13,29,28,26,0,6,12,37,38,10,15,2,1,0,11,16,23,3,35,10,22,37
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Micr_Microbacterium,33,32,8,21,28,24,6,6,8,6,14,14,14,5,8,3,12,0,5,10,10,12,9,4,0,9,8,6,1,5,7,27,46,27,23,40,58,25,24,26,40,49,46,41,23,56,28,41,55,69,12,0,0,3,6,5,16,9,9,9,9,3,20,27,30,11,52,21,41,62
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Mycetocola,Micr_Mycetocola,7,7,0,4,2,1,2,2,6,3,1,1,2,0,1,3,5,0,0,2,4,8,9,4,4,11,7,1,0,3,0,4,7,3,1,5,3,2,7,6,2,4,6,1,2,1,9,0,1,0,0,14,0,0,0,2,17,2,2,4,9,2,3,5,3,8,11,1,2,7
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Pseudoclavibacter,Micr_Pseudoclavibacter,0,1,0,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,7,4,1,0,2,2,0,4,5,0,0,3,0,0,3,2,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,2,0,0,3,1,1,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Rathayibacter,Micr_Rathayibacter,0,1,0,3,3,0,2,0,0,1,0,0,0,0,1,1,2,0,0,1,0,2,1,1,0,2,1,0,0,0,2,0,2,3,4,3,7,3,3,1,2,0,0,0,1,0,3,5,1,8,4,0,0,0,0,10,3,0,0,0,0,0,1,1,3,2,1,1,2,2
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Salinibacterium,Micr_Salinibacterium,0,0,0,0,0,0,1,0,0,1,3,0,4,0,1,0,3,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,5,0,0,0,0,3,3,8,4,0,0,0,0,0,0,0,0,1
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Schumannella,Micr_Schumannella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Yonghaparkia,Micr_Yonghaparkia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Acaricomes,Micr_Acaricomes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,Micr_Arthrobacter,8,9,4,5,7,5,8,10,13,5,3,2,1,4,4,11,8,2,1,4,8,9,17,13,4,12,12,1,1,0,2,0,9,5,5,9,8,6,13,15,5,6,11,11,6,6,3,9,13,1,0,0,0,4,9,0,1,0,2,7,2,0,5,4,6,9,3,4,6,7
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Citricoccus,Micr_Citricoccus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Kocuria,Micr_Kocuria,1,4,0,2,0,0,1,0,3,1,0,1,0,0,0,1,1,0,1,0,1,1,0,2,2,0,1,0,1,0,2,11,3,0,2,0,8,3,0,2,4,0,1,1,0,0,6,3,0,0,1,0,0,0,0,0,6,0,0,0,0,2,0,0,1,4,3,2,2,2
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Microbispora,Micr_Microbispora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Micrococcus,Micr_Micrococcus,10,4,2,10,5,1,6,5,5,6,4,1,5,2,4,7,8,0,2,1,1,6,5,5,8,8,9,5,3,3,5,0,1,6,1,5,14,16,0,0,8,9,15,9,7,12,2,7,24,1,1,0,0,0,0,0,0,1,2,2,4,3,8,7,7,10,19,5,6,14
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Nesterenkonia,Micr_Nesterenkonia,1,4,0,2,0,3,0,1,2,1,0,0,1,0,3,1,0,0,0,0,3,1,5,0,1,2,3,2,0,0,2,1,9,5,3,5,5,2,2,0,16,3,5,0,2,2,0,12,6,10,1,0,0,0,0,0,0,3,1,0,0,0,0,2,3,1,4,0,1,6
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Renibacterium,Micr_Renibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Rothia,Micr_Rothia,5,5,5,4,7,2,6,4,7,7,1,1,3,1,0,5,4,0,0,2,5,2,7,6,5,5,7,0,0,0,1,10,20,4,14,8,18,6,9,0,5,21,18,7,8,9,19,24,19,9,2,0,0,1,5,4,0,11,0,0,4,0,6,9,7,11,10,10,7,14
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Sinomonas,Micr_Sinomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Actinoplanes,Micr_Actinoplanes,2,2,1,0,0,1,2,2,1,2,4,3,2,2,0,1,1,0,1,2,1,1,2,1,3,5,4,0,0,2,0,5,1,0,0,0,2,0,2,1,0,2,3,1,1,5,2,5,4,0,0,0,19,5,6,0,3,4,0,0,2,0,1,2,2,4,2,1,2,5
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Catellatospora,Micr_Catellatospora,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Couchioplanes,Micr_Couchioplanes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Dactylosporangium,Micr_Dactylosporangium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Pilimelia,Micr_Pilimelia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Solwaraspora,Micr_Solwaraspora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Virgisporangium,Micr_Virgisporangium,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Myco_Mycobacterium,7,2,9,9,10,3,8,11,8,14,6,1,8,3,14,0,4,2,2,3,1,1,3,1,5,2,0,0,1,2,3,4,7,4,3,3,6,0,1,0,7,0,19,10,3,13,2,6,2,1,4,0,0,11,0,0,5,5,11,6,4,2,1,4,9,1,6,6,2,4
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Nocardia,Noca_Nocardia,1,3,0,1,7,0,1,0,1,1,0,0,0,0,2,0,1,1,2,0,1,0,0,3,0,0,1,0,0,2,0,0,6,0,1,0,1,0,0,0,0,0,0,4,3,2,0,0,0,4,1,0,0,0,6,0,0,0,0,0,1,0,1,0,1,0,2,1,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Rhodococcus,Noca_Rhodococcus,0,3,4,4,3,0,2,1,4,0,3,2,2,1,1,2,6,0,1,2,2,3,2,2,1,1,1,2,2,0,0,3,4,2,0,2,1,5,8,0,1,3,3,2,21,1,0,3,6,3,0,0,0,5,9,1,0,1,1,0,0,0,1,5,5,1,3,0,3,5
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Segniliparus,Noca_Segniliparus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,5,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Skermania,Noca_Skermania,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Smaragdicoccus,Noca_Smaragdicoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Actinopolymorpha,Noca_Actinopolymorpha,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,5,1,1,2
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Aeromicrobium,Noca_Aeromicrobium,6,3,4,11,5,3,8,5,11,12,6,2,0,4,2,13,25,2,0,1,9,22,22,16,18,73,37,13,17,19,13,2,2,4,4,0,4,4,0,0,1,3,2,2,15,2,0,5,0,0,0,0,0,48,96,0,0,12,11,2,18,0,1,5,0,44,3,2,7,4
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Friedmanniella,Noca_Friedmanniella,12,8,3,9,5,6,3,3,3,6,2,3,4,2,1,2,5,0,2,2,4,11,7,9,7,15,8,9,3,3,1,7,4,6,12,11,19,10,33,13,32,7,18,8,12,15,19,20,22,8,25,1,0,10,5,0,0,1,2,1,1,2,5,7,16,6,26,6,19,13
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Kribbella,Noca_Kribbella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Noca_Nocardioides,3,2,0,1,1,0,2,0,0,0,0,0,1,0,0,1,2,0,0,1,2,4,4,3,6,10,6,0,0,3,1,2,2,0,0,4,0,3,2,1,0,4,4,0,0,3,0,0,3,0,0,0,0,5,9,0,0,10,1,2,0,0,1,3,1,9,5,3,4,6
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Pimelobacter,Noca_Pimelobacter,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Propionicimonas,Noca_Propionicimonas,227,320,18,228,178,161,31,43,38,35,122,74,97,67,109,47,59,51,43,93,52,71,92,45,53,87,45,40,34,68,61,230,477,259,267,513,730,275,467,302,346,411,450,499,417,716,412,643,649,551,386,0,0,40,16,0,0,16,18,15,55,32,182,228,344,60,603,223,410,589
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,Cellulosimicrobium,Prom_Cellulosimicrobium,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,2,2,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,Luteimicrobium,Prom_Luteimicrobium,2,1,0,3,2,1,3,2,2,3,2,2,1,0,2,1,3,0,1,0,2,1,4,8,3,4,3,0,2,1,1,3,1,1,1,2,9,2,4,1,2,1,4,2,0,0,3,0,13,2,0,0,0,0,0,0,0,0,0,0,4,2,5,2,1,5,1,0,2,2
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,Promicromonospora,Prom_Promicromonospora,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
